run_id,coating_gap,position,frame_number,defect_ratio,moving_average,ewma,ucl,center,label_crack,label_delam,label_pinhole
R1,900,top-to-bottom-center,593,0.4857,0.541,0.5594,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,593,0.6143,0.56,0.5704,0.9971,0.36,1,0,1
R1,900,top-to-bottom-center,593,0.7714,0.5771,0.6106,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,593,0.2429,0.5524,0.537,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,593,0.3857,0.5324,0.5068,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,604,0.6857,0.5533,0.5426,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,604,0.6286,0.5438,0.5598,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,604,0.7,0.5543,0.5878,0.9971,0.36,1,0,1
R1,900,top-to-bottom-center,604,0.3143,0.5552,0.5331,0.9971,0.36,1,0,1
R1,900,top-to-bottom-center,604,0.2571,0.5219,0.4779,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,604,0.1571,0.5124,0.4138,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,611,0.4429,0.5133,0.4196,0.9971,0.36,1,0,1
R1,900,top-to-bottom-center,611,0.7714,0.5276,0.4899,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,611,0.7286,0.5229,0.5377,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,611,0.4429,0.5086,0.5187,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,611,0.5143,0.5105,0.5178,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,611,0.7714,0.521,0.5685,0.9971,0.36,1,0,1
R1,1000,top-to-bottom-center,8,0.2,0.2,0.3034,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,8,0.3143,0.2571,0.3055,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,8,0.2,0.2381,0.2844,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,8,0.1286,0.2107,0.2533,0.7393,0.3292,1,0,1
R1,1000,top-to-bottom-center,8,0.2,0.2086,0.2426,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,8,0.2571,0.2167,0.2455,0.7393,0.3292,1,0,1
R1,1000,top-to-bottom-center,8,0.5,0.2571,0.2964,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,67,0.2429,0.2554,0.2857,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,85,0.0143,0.2286,0.2314,0.7393,0.3292,0,0,1
R1,1000,top-to-bottom-center,96,0.0,0.2057,0.1851,0.7393,0.3292,0,0,1
R1,1000,top-to-bottom-center,99,0.0857,0.1948,0.1653,0.7393,0.3292,0,0,1
R1,1000,top-to-bottom-center,122,0.1714,0.1929,0.1665,0.7393,0.3292,1,0,1
R1,1000,top-to-bottom-center,122,0.2143,0.1945,0.176,0.7393,0.3292,1,0,1
R1,1000,top-to-bottom-center,134,0.2714,0.2,0.1951,0.7393,0.3292,1,0,1
R1,1000,top-to-bottom-center,134,0.2429,0.2029,0.2047,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,134,0.1857,0.2019,0.2009,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,134,0.0429,0.1838,0.1693,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,134,0.1857,0.1829,0.1726,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,134,0.2,0.1876,0.178,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,134,0.3857,0.2,0.2196,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,134,0.3429,0.2057,0.2442,0.7393,0.3292,1,0,1
R1,1000,top-to-bottom-center,134,0.1857,0.1848,0.2325,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,156,0.4,0.1952,0.266,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,156,0.3857,0.22,0.29,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,156,0.4857,0.2524,0.3291,0.7393,0.3292,1,0,1
R1,1000,top-to-bottom-center,156,0.1857,0.259,0.3004,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,156,0.3714,0.2724,0.3146,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,156,0.3429,0.281,0.3203,0.7393,0.3292,1,0,1
R1,1000,top-to-bottom-center,156,0.1714,0.2743,0.2905,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,156,0.3429,0.281,0.301,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,170,0.2714,0.2867,0.2951,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,170,0.2571,0.301,0.2875,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,170,0.3143,0.3095,0.2928,0.7393,0.3292,1,0,1
R1,1000,top-to-bottom-center,170,0.2857,0.3152,0.2914,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,170,0.5,0.3229,0.3331,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,170,0.2714,0.3181,0.3208,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,170,0.2714,0.3238,0.3109,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,170,0.4143,0.3248,0.3316,0.7393,0.3292,1,0,1
R1,1000,top-to-bottom-center,170,0.3571,0.3229,0.3367,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,173,0.5286,0.3257,0.3751,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,173,0.3,0.3333,0.3601,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,173,0.5286,0.3438,0.3938,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,173,0.4286,0.3495,0.4007,0.7393,0.3292,1,0,1
R1,1000,top-to-bottom-center,173,0.2857,0.3571,0.3777,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,173,0.3857,0.36,0.3793,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,173,0.3857,0.3676,0.3806,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,173,0.3286,0.3724,0.3702,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,173,0.2429,0.3676,0.3447,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,180,0.4286,0.3771,0.3615,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,180,0.3857,0.3695,0.3663,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,180,0.3,0.3714,0.3531,0.7393,0.3292,1,0,1
R1,1000,top-to-bottom-center,180,0.5,0.3867,0.3825,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,180,0.1857,0.3714,0.3431,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,180,0.3714,0.3724,0.3488,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,180,0.5571,0.3743,0.3904,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,180,0.5429,0.3905,0.4209,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,180,0.3286,0.3771,0.4025,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,209,0.5857,0.3876,0.4391,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,209,0.5,0.4019,0.4513,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,209,0.4571,0.4067,0.4525,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,209,0.5,0.4143,0.462,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,209,0.3571,0.4162,0.441,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,209,0.3571,0.4238,0.4242,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,209,0.3286,0.4171,0.4051,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,209,0.5,0.4248,0.4241,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,209,0.4143,0.4324,0.4221,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,222,0.4571,0.4295,0.4291,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,222,0.5714,0.4552,0.4576,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,222,0.4714,0.4619,0.4604,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,222,0.4571,0.4552,0.4597,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,222,0.4143,0.4467,0.4506,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,222,0.6,0.4648,0.4805,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,222,0.3857,0.4514,0.4615,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,222,0.5143,0.4524,0.4721,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,222,0.4429,0.4514,0.4662,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,225,0.6714,0.4629,0.5073,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,225,0.4571,0.4695,0.4973,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,225,0.7286,0.4943,0.5435,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,225,0.7,0.519,0.5748,0.7393,0.3292,1,0,1
R1,1000,top-to-bottom-center,225,0.6143,0.5267,0.5827,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,225,0.5286,0.5343,0.5719,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,225,0.5571,0.541,0.5689,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,225,0.6429,0.5457,0.5837,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,225,0.4714,0.5457,0.5613,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,245,0.4571,0.5457,0.5404,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,245,0.4143,0.5457,0.5152,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,245,0.5,0.539,0.5122,0.7393,0.3292,1,0,1
R1,1000,top-to-bottom-center,245,0.5571,0.5505,0.5212,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,245,0.5,0.5495,0.5169,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,245,0.3143,0.541,0.4764,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,245,0.3714,0.521,0.4554,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,245,0.3286,0.5124,0.43,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,256,0.5143,0.4981,0.4469,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,256,0.3429,0.4743,0.4261,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,256,0.4286,0.4619,0.4266,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,256,0.3571,0.4505,0.4127,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,256,0.2143,0.4276,0.373,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,260,0.7143,0.4324,0.4413,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,260,0.6571,0.4448,0.4844,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,260,0.4857,0.4467,0.4847,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,260,0.6429,0.4619,0.5163,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,260,0.6429,0.4714,0.5416,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,260,0.3857,0.46,0.5105,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,260,0.4143,0.4543,0.4912,0.7393,0.3292,1,0,1
R1,1000,top-to-bottom-center,260,0.3286,0.4552,0.4587,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,260,0.5857,0.4695,0.4841,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,287,0.4143,0.4752,0.4701,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,287,0.6429,0.4838,0.5047,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,287,0.6,0.501,0.5237,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,287,0.4714,0.5038,0.5133,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,287,0.4857,0.5124,0.5078,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,287,0.5143,0.5324,0.5091,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,287,0.5714,0.5229,0.5215,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,287,0.3571,0.5029,0.4887,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,287,0.5143,0.5048,0.4938,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,338,0.5714,0.5,0.5093,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,338,0.4571,0.4876,0.4989,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,338,0.2429,0.4781,0.4477,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,338,0.4,0.4771,0.4381,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,338,0.3714,0.48,0.4248,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,338,0.3,0.461,0.3998,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,338,0.6,0.4733,0.4399,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,338,0.5,0.4638,0.4519,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,338,0.4857,0.4562,0.4587,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,384,0.5286,0.46,0.4726,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,384,0.3429,0.4505,0.4467,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,384,0.8286,0.4714,0.5231,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,384,0.5286,0.4686,0.5242,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,384,0.7714,0.4962,0.5736,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,384,0.4286,0.4905,0.5446,0.7393,0.3292,1,0,1
R1,1000,top-to-bottom-center,384,0.4857,0.4848,0.5328,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,384,0.6286,0.4962,0.552,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,384,0.4857,0.5124,0.5387,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,395,0.7714,0.5371,0.5853,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,395,0.4,0.539,0.5482,0.7393,0.3292,1,0,1
R1,1000,top-to-bottom-center,395,0.5286,0.5543,0.5443,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,395,0.8429,0.5705,0.604,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,395,0.4857,0.5695,0.5803,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,395,0.3857,0.5629,0.5414,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,395,0.4143,0.5552,0.516,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,395,0.6143,0.5733,0.5356,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,395,0.4714,0.5495,0.5228,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,433,0.2429,0.5305,0.4668,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,434,0.7286,0.5276,0.5192,0.7393,0.3292,1,1,0
R1,1000,top-to-bottom-center,434,0.6429,0.5419,0.5439,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,434,0.9,0.5695,0.6151,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,434,0.2714,0.5457,0.5464,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,434,0.4571,0.5438,0.5285,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,434,0.7429,0.5419,0.5714,0.7393,0.3292,1,1,0
R1,1000,top-to-bottom-center,434,0.8286,0.5705,0.6228,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,434,0.4286,0.5638,0.584,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,434,0.3571,0.5314,0.5386,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,451,0.4714,0.5305,0.5252,0.7393,0.3292,1,0,1
R1,1000,top-to-bottom-center,451,0.4143,0.5324,0.503,0.7393,0.3292,1,0,1
R1,1000,top-to-bottom-center,458,0.4286,0.5333,0.4881,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,458,0.5286,0.5276,0.4962,0.7393,0.3292,1,0,1
R1,1000,top-to-bottom-center,458,0.4286,0.5248,0.4827,0.7393,0.3292,1,0,1
R1,1000,top-to-bottom-center,458,0.9286,0.5705,0.5719,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,458,0.7286,0.5705,0.6032,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,458,0.6857,0.5733,0.6197,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,458,0.6571,0.5571,0.6272,0.7393,0.3292,1,1,0
R1,1000,top-to-bottom-center,458,0.3286,0.561,0.5675,0.7393,0.3292,1,0,1
R1,1000,top-to-bottom-center,461,0.6,0.5705,0.574,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,461,0.6286,0.5629,0.5849,0.7393,0.3292,1,0,1
R1,1000,top-to-bottom-center,461,0.8714,0.5657,0.6422,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,461,0.7571,0.5876,0.6652,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,461,0.9857,0.6295,0.7293,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,461,0.7143,0.6457,0.7263,0.7393,0.3292,1,1,0
R1,1000,top-to-bottom-center,461,0.4143,0.6457,0.6639,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,461,0.5571,0.6543,0.6425,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,461,0.3857,0.6448,0.5912,0.7393,0.3292,1,0,1
R1,1000,top-to-bottom-center,487,0.3429,0.639,0.5415,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,487,0.7429,0.6267,0.5818,0.7393,0.3292,1,0,1
R1,1000,top-to-bottom-center,487,0.5,0.6114,0.5654,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,487,0.8,0.619,0.6123,0.7393,0.3292,1,1,0
R1,1000,top-to-bottom-center,487,0.6857,0.621,0.627,0.7393,0.3292,1,1,1
R1,1000,top-to-bottom-center,487,0.8714,0.6571,0.6759,0.7393,0.3292,1,1,0
R1,1000,top-to-bottom-center,487,0.8857,0.6762,0.7179,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,487,0.4714,0.6657,0.6686,0.7393,0.3292,1,1,0
R1,1000,top-to-bottom-center,487,0.3714,0.6324,0.6091,0.7393,0.3292,1,1,0
R1,1000,top-to-bottom-center,549,0.6,0.6219,0.6073,0.7393,0.3292,1,1,1
R1,1000,top-to-bottom-center,550,0.3714,0.581,0.5601,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,550,0.8571,0.5905,0.6195,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,550,0.7571,0.6133,0.6471,0.7393,0.3292,1,1,0
R1,1000,top-to-bottom-center,550,0.5,0.6095,0.6176,0.7393,0.3292,1,1,1
R1,1000,top-to-bottom-center,550,0.8286,0.639,0.6598,0.7393,0.3292,1,1,0
R1,1000,top-to-bottom-center,550,0.5,0.6495,0.6279,0.7393,0.3292,1,0,1
R1,1000,top-to-bottom-center,550,0.5429,0.6362,0.6109,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,550,0.7286,0.6514,0.6344,0.7393,0.3292,1,1,1
R1,1000,top-to-bottom-center,550,0.8,0.6514,0.6675,0.7393,0.3292,1,1,0
R1,1000,top-to-bottom-center,551,0.5,0.639,0.634,0.7393,0.3292,1,0,1
R1,1000,top-to-bottom-center,551,0.3571,0.6048,0.5786,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,551,0.8143,0.6,0.6258,0.7393,0.3292,1,1,0
R1,1000,top-to-bottom-center,551,0.5571,0.6057,0.612,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,551,0.8286,0.6362,0.6554,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,551,0.4714,0.6276,0.6186,0.7393,0.3292,1,1,1
R1,1000,top-to-bottom-center,551,0.8286,0.6581,0.6606,0.7393,0.3292,1,1,0
R1,1000,top-to-bottom-center,551,0.7286,0.6495,0.6742,0.7393,0.3292,1,1,1
R1,1000,top-to-bottom-center,551,0.7571,0.6495,0.6908,0.7393,0.3292,1,1,0
R1,1000,top-to-bottom-center,569,0.3,0.6362,0.6126,0.7393,0.3292,1,0,1
R1,1000,top-to-bottom-center,569,0.4,0.6076,0.5701,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,569,0.1857,0.5867,0.4932,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,569,0.4,0.5771,0.4746,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,570,0.4143,0.5562,0.4625,0.7393,0.3292,1,0,1
R1,1000,top-to-bottom-center,570,0.5857,0.5419,0.4872,0.7393,0.3292,1,1,0
R1,1000,top-to-bottom-center,570,0.3143,0.5295,0.4526,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,570,0.4,0.5324,0.4421,0.7393,0.3292,1,0,1
R1,1000,top-to-bottom-center,570,0.2714,0.4962,0.4079,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,570,0.5143,0.4933,0.4292,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,570,0.2143,0.4524,0.3862,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,570,0.3286,0.4429,0.3747,0.7393,0.3292,1,0,1
R1,1000,top-to-bottom-center,570,0.2286,0.4029,0.3455,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,585,0.4571,0.3848,0.3678,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,585,0.8,0.3876,0.4542,0.7393,0.3292,1,0,1
R1,1000,top-to-bottom-center,585,0.2857,0.3867,0.4205,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,585,0.4286,0.3886,0.4221,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,585,0.6429,0.419,0.4663,0.7393,0.3292,1,0,1
R1,1000,top-to-bottom-center,585,0.8857,0.4514,0.5502,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,585,0.3,0.4438,0.5001,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,585,0.6143,0.4457,0.523,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,585,0.9,0.4848,0.5984,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,594,0.4714,0.4895,0.573,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,594,0.6286,0.5133,0.5841,0.7393,0.3292,1,0,1
R1,1000,top-to-bottom-center,594,0.6143,0.52,0.5901,0.7393,0.3292,1,0,1
R1,1000,top-to-bottom-center,594,0.3,0.5257,0.5321,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,595,0.4571,0.5343,0.5171,0.7393,0.3292,1,0,0
R1,1000,top-to-bottom-center,595,0.6857,0.5648,0.5508,0.7393,0.3292,1,0,1
R1,1000,top-to-bottom-center,595,0.4571,0.5648,0.5321,0.7393,0.3292,0,0,1
R1,1000,top-to-bottom-center,595,0.8,0.5648,0.5857,0.7393,0.3292,1,0,1
R1,1000,top-to-bottom-center,595,0.6429,0.5886,0.5971,0.7393,0.3292,1,0,1
R1,1100,top-to-bottom-center,0,0.0571,0.0571,0.2415,0.8806,0.2876,1,0,1
R1,1100,top-to-bottom-center,0,0.1,0.0786,0.2132,0.8806,0.2876,1,0,1
R1,1100,top-to-bottom-center,43,0.1571,0.1048,0.202,0.8806,0.2876,1,0,0
R1,1100,top-to-bottom-center,43,0.0714,0.0964,0.1759,0.8806,0.2876,1,0,0
R1,1100,top-to-bottom-center,43,0.1143,0.1,0.1636,0.8806,0.2876,1,0,1
R1,1100,top-to-bottom-center,43,0.1286,0.1048,0.1566,0.8806,0.2876,1,0,0
R1,1100,top-to-bottom-center,43,0.2714,0.1286,0.1795,0.8806,0.2876,1,0,0
R1,1100,top-to-bottom-center,43,0.1286,0.1286,0.1693,0.8806,0.2876,1,0,0
R1,1100,top-to-bottom-center,43,0.0143,0.1159,0.1383,0.8806,0.2876,1,0,0
R1,1100,top-to-bottom-center,43,0.0143,0.1057,0.1135,0.8806,0.2876,1,0,0
R1,1100,top-to-bottom-center,52,0.2,0.1143,0.1308,0.8806,0.2876,1,0,0
R1,1100,top-to-bottom-center,52,0.0714,0.1107,0.1189,0.8806,0.2876,1,0,0
R1,1100,top-to-bottom-center,52,0.2429,0.1209,0.1437,0.8806,0.2876,1,0,0
R1,1100,top-to-bottom-center,52,0.1286,0.1214,0.1407,0.8806,0.2876,1,0,0
R1,1100,top-to-bottom-center,52,0.1429,0.1229,0.1411,0.8806,0.2876,1,0,0
R1,1100,top-to-bottom-center,52,0.1,0.1257,0.1329,0.8806,0.2876,1,0,1
R1,1100,top-to-bottom-center,52,0.1143,0.1267,0.1292,0.8806,0.2876,1,0,1
R1,1100,top-to-bottom-center,68,0.0286,0.1181,0.1091,0.8806,0.2876,1,0,0
R1,1100,top-to-bottom-center,77,0.1571,0.1238,0.1187,0.8806,0.2876,1,0,0
R1,1100,top-to-bottom-center,77,0.0571,0.12,0.1064,0.8806,0.2876,1,0,0
R1,1100,top-to-bottom-center,77,0.0429,0.1143,0.0937,0.8806,0.2876,1,0,0
R1,1100,top-to-bottom-center,77,0.1429,0.1057,0.1035,0.8806,0.2876,1,0,0
R1,1100,top-to-bottom-center,77,0.0857,0.1029,0.0999,0.8806,0.2876,1,0,0
R1,1100,top-to-bottom-center,77,0.0571,0.1057,0.0914,0.8806,0.2876,1,0,0
R1,1100,top-to-bottom-center,77,0.2571,0.1219,0.1245,0.8806,0.2876,1,0,0
R1,1100,top-to-bottom-center,83,0.2143,0.1229,0.1425,0.8806,0.2876,1,0,0
R1,1100,top-to-bottom-center,83,0.1429,0.1276,0.1426,0.8806,0.2876,1,0,0
R1,1100,top-to-bottom-center,83,0.3714,0.1362,0.1883,0.8806,0.2876,1,0,1
R1,1100,top-to-bottom-center,83,0.1571,0.1381,0.1821,0.8806,0.2876,1,0,0
R1,1100,top-to-bottom-center,83,0.1857,0.141,0.1828,0.8806,0.2876,1,0,0
R1,1100,top-to-bottom-center,85,0.0714,0.139,0.1605,0.8806,0.2876,1,0,0
R1,1100,top-to-bottom-center,85,0.1,0.1381,0.1484,0.8806,0.2876,1,0,1
R1,1100,top-to-bottom-center,86,0.0429,0.139,0.1273,0.8806,0.2876,1,0,0
R1,1100,top-to-bottom-center,86,0.2143,0.1429,0.1447,0.8806,0.2876,1,0,0
R1,1100,top-to-bottom-center,86,0.2286,0.1543,0.1615,0.8806,0.2876,1,0,0
R1,1100,top-to-bottom-center,86,0.2143,0.1657,0.172,0.8806,0.2876,1,0,0
R1,1100,top-to-bottom-center,86,0.2143,0.1705,0.1805,0.8806,0.2876,1,0,0
R1,1100,top-to-bottom-center,86,0.4,0.1914,0.2244,0.8806,0.2876,1,0,1
R1,1100,top-to-bottom-center,97,0.2286,0.2029,0.2252,0.8806,0.2876,1,0,1
R1,1100,top-to-bottom-center,97,0.1714,0.1971,0.2145,0.8806,0.2876,1,0,1
